site_id,year,date,lon,lat,latin
finsync_nrs_nc-10084,2018,2018-08-20,-78.15344368,35.67727845,Notemigonus crysoleucas
finsync_nrs_nc-10088,2009,2009-07-10,-80.60443444,35.15303501,Clinostomus funduloides
finsync_nrs_nc-10088,2009,2009-07-10,-80.60443444,35.15303501,Erimyzon oblongus
finsync_nrs_nc-10088,2009,2009-07-10,-80.60443444,35.15303501,Etheostoma collis
finsync_nrs_nc-10088,2009,2009-07-10,-80.60443444,35.15303501,Lepomis auritus
finsync_nrs_nc-10088,2009,2009-07-10,-80.60443444,35.15303501,Semotilus atromaculatus
finsync_nrs_nc-10090,2013,2013-09-23,-78.82338,34.53497,Acantharchus pomotis
finsync_nrs_nc-10090,2013,2013-09-23,-78.82338,34.53497,Ameiurus nebulosus
finsync_nrs_nc-10090,2013,2013-09-23,-78.82338,34.53497,Aphredoderus sayanus
finsync_nrs_nc-10090,2013,2013-09-23,-78.82338,34.53497,Esox americanus
finsync_nrs_nc-10090,2013,2013-09-23,-78.82338,34.53497,Gambusia holbrooki
finsync_nrs_nc-10090,2013,2013-09-23,-78.82338,34.53497,Lepisosteus osseus
finsync_nrs_nc-10090,2013,2013-09-23,-78.82338,34.53497,Lepomis punctatus
finsync_nrs_nc-10091,2019,2019-06-11,-82.07960048,35.87880495,Clinostomus funduloides
finsync_nrs_nc-10091,2019,2019-06-11,-82.07960048,35.87880495,Cottus bairdii
finsync_nrs_nc-10091,2019,2019-06-11,-82.07960048,35.87880495,Nocomis leptocephalus
finsync_nrs_nc-10091,2019,2019-06-11,-82.07960048,35.87880495,Oncorhynchus mykiss
finsync_nrs_nc-10091,2019,2019-06-11,-82.07960048,35.87880495,Rhinichthys obtusus
finsync_nrs_nc-10091,2019,2019-06-11,-82.07960048,35.87880495,Semotilus atromaculatus
finsync_nrs_nc-10094,2009,2009-07-11,-80.34289834,35.97524365,Gambusia affinis
finsync_nrs_nc-10094,2009,2009-07-11,-80.34289834,35.97524365,Hybognathus regius
finsync_nrs_nc-10094,2009,2009-07-11,-80.34289834,35.97524365,Lepomis macrochirus
finsync_nrs_nc-10094,2009,2009-07-11,-80.34289834,35.97524365,Micropterus salmoides
finsync_nrs_nc-10094,2009,2009-07-11,-80.34289834,35.97524365,Semotilus atromaculatus
finsync_nrs_nc-10096,2009,2009-06-25,-82.65973335,35.83760486,Campostoma anomalum
finsync_nrs_nc-10096,2009,2009-06-25,-82.65973335,35.83760486,Catostomus commersonii
finsync_nrs_nc-10096,2009,2009-06-25,-82.65973335,35.83760486,Rhinichthys atratulus
finsync_nrs_nc-10104,2009,2009-07-14,-80.82677006,35.52101673,Clinostomus funduloides
finsync_nrs_nc-10104,2009,2009-07-14,-80.82677006,35.52101673,Etheostoma olmstedi
finsync_nrs_nc-10104,2009,2009-07-14,-80.82677006,35.52101673,Lepomis auritus
finsync_nrs_nc-10104,2009,2009-07-14,-80.82677006,35.52101673,Lepomis cyanellus
finsync_nrs_nc-10104,2009,2009-07-14,-80.82677006,35.52101673,Micropterus salmoides
finsync_nrs_nc-10104,2009,2009-07-14,-80.82677006,35.52101673,Semotilus atromaculatus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Anguilla rostrata
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Aphredoderus sayanus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Catostomus commersonii
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Erimyzon oblongus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Esox americanus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Etheostoma nigrum
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Lepomis auritus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Lepomis cyanellus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Lepomis macrochirus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Luxilus albeolus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Micropterus salmoides
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Nocomis leptocephalus
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Notropis altipinnis
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Notropis procne
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Noturus insignis
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Percina roanoka
finsync_nrs_nc-10107,2009,2009-07-17,-78.14354525,36.22364287,Semotilus atromaculatus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Ameiurus natalis
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Ameiurus platycephalus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Aphredoderus sayanus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Erimyzon oblongus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Etheostoma collis
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Etheostoma olmstedi
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Gambusia affinis
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Lepomis auritus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Lepomis cyanellus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Lepomis gulosus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Lepomis macrochirus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Luxilus cerasinus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Micropterus salmoides
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Nocomis leptocephalus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Notemigonus crysoleucas
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Notropis alborus
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Notropis altipinnis
finsync_nrs_nc-10113,2009,2009-07-13,-79.59086722,35.95160632,Semotilus atromaculatus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Ameiurus platycephalus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Aphredoderus sayanus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Catostomus commersonii
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Cyprinella analostana
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Etheostoma olmstedi
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Fundulus rathbuni
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Gambusia affinis
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Lepomis auritus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Lepomis cyanellus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Lepomis macrochirus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Luxilus cerasinus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Micropterus salmoides
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Moxostoma anisurum
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Moxostoma pappillosum
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Nocomis leptocephalus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Notropis alborus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Notropis altipinnis
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Notropis scepticus
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Pomoxis annularis
finsync_nrs_nc-10114,2009,2009-07-15,-79.48811819,35.99602428,Semotilus atromaculatus
finsync_nrs_nc-10117,2009,2009-06-25,-78.45665667,34.71077157,Acantharchus pomotis
finsync_nrs_nc-10117,2009,2009-06-25,-78.45665667,34.71077157,Aphredoderus sayanus
finsync_nrs_nc-10117,2009,2009-06-25,-78.45665667,34.71077157,Centrarchus macropterus
finsync_nrs_nc-10117,2009,2009-06-25,-78.45665667,34.71077157,Chologaster cornuta
finsync_nrs_nc-10117,2009,2009-06-25,-78.45665667,34.71077157,Enneacanthus gloriosus
finsync_nrs_nc-10117,2009,2009-06-25,-78.45665667,34.71077157,Esox americanus
finsync_nrs_nc-10117,2009,2009-06-25,-78.45665667,34.71077157,Umbra pygmaea
finsync_nrs_nc-10118,2009,2009-06-10,-79.57290173,34.92970407,Ameiurus natalis
finsync_nrs_nc-10118,2009,2009-06-10,-79.57290173,34.92970407,Aphredoderus sayanus
finsync_nrs_nc-10118,2009,2009-06-10,-79.57290173,34.92970407,Enneacanthus gloriosus
finsync_nrs_nc-10118,2009,2009-06-10,-79.57290173,34.92970407,Etheostoma serrifer
finsync_nrs_nc-10118,2009,2009-06-10,-79.57290173,34.92970407,Fundulus lineolatus
finsync_nrs_nc-10118,2009,2009-06-10,-79.57290173,34.92970407,Lepomis marginatus
finsync_nrs_nc-10118,2009,2009-06-10,-79.57290173,34.92970407,Notropis cummingsae
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Ameiurus natalis
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Anguilla rostrata
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Aphredoderus sayanus
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Esox americanus
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Esox niger
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Lepomis auritus
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Lepomis gibbosus
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Lepomis gulosus
finsync_nrs_nc-10119,2009,2009-06-09,-77.13455165,35.02681061,Lepomis macrochirus
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Ambloplites rupestris
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Campostoma anomalum
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Hypentelium nigricans
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Lepomis auritus
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Lepomis cyanellus
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Lepomis macrochirus
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Luxilus coccogenis
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Micropterus dolomieu
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Nocomis micropogon
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Noturus insignis
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Oncorhynchus mykiss
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Rhinichthys obtusus
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Salmo trutta
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Salvelinus fontinalis
finsync_nrs_nc-10122,2018,2018-07-19,-81.87095586,36.27389536,Semotilus atromaculatus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Ameiurus natalis
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Ameiurus platycephalus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Erimyzon oblongus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Etheostoma olmstedi
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Lepomis auritus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Lepomis cyanellus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Lepomis gibbosus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Lepomis macrochirus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Luxilus albeolus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Nocomis leptocephalus
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Notemigonus crysoleucas
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Notropis altipinnis
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Percina crassa
finsync_nrs_nc-10123,2019,2019-06-05,-79.53601686,35.63322712,Semotilus atromaculatus
finsync_nrs_nc-10133,2019,2019-06-03,-78.97088818,35.73298947,Hybognathus regius
finsync_nrs_nc-10133,2019,2019-06-03,-78.97088818,35.73298947,Lepomis cyanellus
finsync_nrs_nc-10133,2019,2019-06-03,-78.97088818,35.73298947,Lepomis gibbosus
finsync_nrs_nc-10133,2019,2019-06-03,-78.97088818,35.73298947,Lepomis macrochirus
finsync_nrs_nc-10133,2019,2019-06-03,-78.97088818,35.73298947,Nocomis leptocephalus
finsync_nrs_nc-10133,2019,2019-06-03,-78.97088818,35.73298947,Perca flavescens
finsync_nrs_nc-10136,2019,2019-09-19,-83.02465971,35.35514394,Oncorhynchus mykiss
finsync_nrs_nc-10136,2019,2019-09-19,-83.02465971,35.35514394,Salvelinus fontinalis
finsync_nrs_nc-10138,2013,2013-09-25,-81.329580000000007,35.3521,Clinostomus funduloides
finsync_nrs_nc-10138,2013,2013-09-25,-81.329580000000007,35.3521,Etheostoma olmstedi
finsync_nrs_nc-10138,2013,2013-09-25,-81.329580000000007,35.3521,Gambusia holbrooki
finsync_nrs_nc-10138,2013,2013-09-25,-81.329580000000007,35.3521,Hybopsis hypsinotus
finsync_nrs_nc-10138,2013,2013-09-25,-81.329580000000007,35.3521,Lepomis auritus
finsync_nrs_nc-10138,2013,2013-09-25,-81.329580000000007,35.3521,Lepomis cyanellus
finsync_nrs_nc-10138,2013,2013-09-25,-81.329580000000007,35.3521,Nocomis leptocephalus
finsync_nrs_nc-10138,2013,2013-09-25,-81.329580000000007,35.3521,Semotilus atromaculatus
finsync_nrs_nc-10139,2013,2013-09-09,-81.74478177,35.64379988,Clinostomus funduloides
finsync_nrs_nc-10139,2013,2013-09-09,-81.74478177,35.64379988,Etheostoma flabellare
finsync_nrs_nc-10139,2013,2013-09-09,-81.74478177,35.64379988,Hypentelium nigricans
finsync_nrs_nc-10139,2013,2013-09-09,-81.74478177,35.64379988,Nocomis leptocephalus
finsync_nrs_nc-10139,2013,2013-09-09,-81.74478177,35.64379988,Semotilus atromaculatus
finsync_nrs_nc-10140,2013,2013-07-23,-80.26479615,36.41318284,Semotilus atromaculatus
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Ameiurus brunneus
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Ameiurus natalis
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Anguilla rostrata
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Aphredoderus sayanus
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Enneacanthus gloriosus
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Erimyzon sucetta
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Esox americanus
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Etheostoma mariae
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Etheostoma olmstedi
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Lepomis auritus
finsync_nrs_nc-10141,2013,2013-09-18,-79.58954269,35.08239309,Lepomis gulosus
